iter,total_num_steps,fps,entropy,value_loss,action_loss,mean_rew,median_rew,min_rew,max_rew
83,3320000,2061,4.81923548013736,16.41779248653314,-0.012657742847706033,1625.054506736,1759.082565,197.290793,1852.576951
84,3360000,2059,4.778364040912726,25.192532759446365,-0.013905053193332443,1653.127093368,1762.346022,218.913071,1852.576951
85,3400000,2059,4.736183250867404,16.45710735321045,-0.01230989522180794,1664.089947504,1757.769072,218.913071,1852.576951
86,3440000,2059,4.692511084140875,23.097659218616975,-0.011775088052784738,1681.5004283439996,1754.04653,218.913071,1837.437841
87,3480000,2058,4.647092047715798,27.50690379754091,-0.011879210830794852,1668.3128252559998,1751.345064,248.275715,1820.249376
88,3520000,2058,4.5920007705688475,17.864059218382224,-0.013397332301433496,1671.1539173039996,1750.428095,248.275715,1846.285464
89,3560000,2058,4.542891361774543,20.861215744874418,-0.010633573173748655,1648.064952072,1742.187961,248.275715,1849.582117
90,3600000,2060,4.497501071294149,23.889349663563262,-0.012943621230582581,1670.2264099679996,1743.934893,242.872313,1849.582117
91,3640000,2062,4.458959186994113,17.123336853125156,-0.014607843590522699,1622.9963863839998,1736.309677,242.872313,1849.582117
92,3680000,2063,4.424475329961532,14.932407204310099,-0.012516453395987344,1600.3156221440004,1735.499913,240.086864,1828.856208
93,3720000,2065,4.376811515367948,16.929325062189346,-0.012083194939530072,1573.5843416320001,1714.860235,165.510784,1798.748308
94,3760000,2067,4.332133353062165,13.817263394135695,-0.01389354798444308,1580.460798528,1708.072201,165.510784,1798.748308
95,3800000,2067,4.289644155746851,11.370387756213164,-0.012002113371197946,1609.408572728,1706.660889,165.510784,1787.215662
96,3840000,2068,4.255732143842257,13.755212208552239,-0.010514033222697878,1639.3736618400003,1717.688442,212.003661,1829.948458
97,3880000,2068,4.2270935743283005,15.69828060345772,-0.009557973151542963,1608.503435728,1720.341114,212.003661,1829.948458
98,3920000,2068,4.195501314065395,10.514007218678792,-0.013187483109971091,1600.695187992,1726.795433,177.747001,1829.948458
